Year,Month,Day,Weekend?,Hour,Collision Type,Injury Type,Primary Factor,Reported_Location,Latitude,Longitude
2015,2,6,Weekend,2200,1-Car,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,S COLLEGE,39.16115717,-86.53485253
2015,2,7,Weekend,400,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,S LIBERTY,39.189248,-86.531472
2015,2,6,Weekend,2300,2-Car,No injury/unknown,,DUNN & KIRKWOOD,39.16664,-86.52822728
2015,2,7,Weekend,800,2-Car,No injury/unknown,IMPROPER TURNING,4TH & COLLEGE,39.165664,-86.5348
2015,2,4,Weekday,2200,1-Car,Non-incapacitating,ROADWAY SURFACE CONDITION,LOUDEN & RATLIFF,39.21657228,-86.63986124
2015,2,7,Weekend,1400,2-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,17 & SR4546N,0,0
2015,2,7,Weekend,1700,2-Car,No injury/unknown,UNSAFE BACKING,S COLLEGE,39.17088686,-86.534768
2015,2,7,Weekend,1600,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,W STATE ROAD 45,39.125312,-86.610496
2015,2,5,Weekday,1600,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37S & TAPP,39.13704,-86.572896
2015,2,7,Weekend,2000,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,CURRY & SR46W,39.15835953,-86.58256264
2015,2,1,Weekend,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SO WESTPLEX & W 3RD,39.16440971,-86.55389986
2015,2,1,Weekend,700,2-Car,Non-incapacitating,DISREGARD SIGNAL/REG SIGN,COLLEGE & KIRKWOOD,39.16664,-86.5348
2015,2,1,Weekend,1600,2-Car,No injury/unknown,UNSAFE BACKING,E KIRKWOOD,39.16664,-86.53096555
2015,2,1,Weekend,1800,2-Car,No injury/unknown,IMPROPER PASSING,3RD & FESS,39.16444271,-86.52561573
2015,2,1,Weekday,2100,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,OLD SR 37 & WALNUT,39.20429773,-86.53489235
2015,2,1,Weekend,200,2-Car,No injury/unknown,RAN OFF ROAD RIGHT,E 3RD,39.164544,-86.55236237
2015,2,2,Weekday,800,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E MILLER & S COVEY,39.146976,-86.516192
2015,2,2,Weekday,900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,2ND & WASHINGTON,39.16144,-86.5324
2015,2,2,Weekday,1000,2-Car,No injury/unknown,ROADWAY SURFACE CONDITION,E 3RD & PETE ELLIS,39.16424,-86.495088
2015,2,2,Weekday,1000,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,RHORER & SARE,39.12989028,-86.51157997
2015,2,2,Weekday,800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,BUICK CADILLAC & COLLEGE MALL,0,0
2015,2,2,Weekday,1000,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,45 46 & WALNUT,38.475955,-86.541435
2015,2,2,Weekday,1100,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,3RD & LIBERTY,39.16461021,-86.57912141
2015,2,2,Weekday,1000,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,MATLOCK & SR46W,39.18504585,-86.51656815
2015,2,2,Weekday,1200,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,CLARIIZZ & GOODNIGHT,0,0
2015,2,2,Weekday,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,1600 W BLOOMFIELD & W BLOOMFIELD,0,0
2015,2,2,Weekday,1200,Bus,No injury/unknown,ROADWAY SURFACE CONDITION,455 N COLLEGE & 9TH,39.170544,-86.534768
2015,2,2,Weekday,1200,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,SR37N & WAYPORT,39.26167132,-86.52280192
2015,2,2,Weekday,1500,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,MARTHA & SR46E,39.18635409,-86.53204891
2015,2,2,Weekday,1400,2-Car,Non-incapacitating,SPEED TOO FAST FOR WEATHER CONDITIONS,3RD & GATES,39.16459009,-86.57619975
2015,2,2,Weekday,1600,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,6TH & DUNN,39.167728,-86.528208
2015,2,2,Weekday,1700,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,S COLLEGE & W 4TH,39.165664,-86.5348
2015,2,1,Weekday,2000,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,SR45S & WALMART,0,0
2015,2,2,Weekday,1600,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E KIRKWOOD & S DUNN,39.16664,-86.528192
2015,2,2,Weekday,1600,2-Car,No injury/unknown,UNSAFE SPEED,INDUSTRIAL & SR45W,39.143552,-86.580528
2015,2,2,Weekday,2000,2-Car,No injury/unknown,RAN OFF ROAD RIGHT,N BOTTOM & SR37N,39.3824478,-86.55792236
2015,2,2,Weekday,1400,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,VILLAGE & W MIDDLE,39.159168,-86.583888
2015,2,2,Weekday,1600,2-Car,Incapacitating,SPEED TOO FAST FOR WEATHER CONDITIONS,MCNEELY & UNION VALLEY,39.1135481,-86.59277114
2015,2,2,Weekday,1800,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,AIRPORT & SR45W,39.13724902,-86.59312023
2015,1,3,Weekday,2200,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,8TH & ROOSEVELT,39.16952,-86.505968
2015,2,1,Weekday,2300,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,DUVALL,39.07711411,-86.62055969
2015,2,2,Weekday,1300,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,3RD & SMITH,39.16424,-86.480688
2015,2,2,Weekday,1200,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,W ALLEN & W BLOOMFIELD,39.156144,-86.561296
2015,2,2,Weekday,900,Bus,No injury/unknown,UNSAFE BACKING,1001 EAST 17TH (BLUE LOT) & 17TH,39.20021998,-86.5209221
2015,2,2,Weekday,1100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,ENT TO SAMS & SR45W,0,0
2015,2,3,Weekday,1000,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,W 3RD,39.16424,-86.48434743
2015,2,2,Weekday,900,2-Car,Non-incapacitating,SPEED TOO FAST FOR WEATHER CONDITIONS,10TH & FEE,39.1715904,-86.51957008
2015,2,2,Weekday,1300,2-Car,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,ALLEN & BLOOMFIELD,39.15612973,-86.56139999
2015,2,2,Weekday,2000,2-Car,No injury/unknown,RAN OFF ROAD RIGHT,N BOTTOM & SR37N,39.3824478,-86.55792236
2015,2,3,Weekday,1200,2-Car,No injury/unknown,UNSAFE BACKING,3RD & HAWTHORNE,39.21712186,-86.52008995
2015,2,3,Weekday,1000,2-Car,No injury/unknown,,N RANGE,39.17500611,-86.49981141
2015,2,3,Weekday,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E 3RD & S GRANT,39.16464,-86.529728
2015,2,3,Weekday,1000,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,NORTH MORTON,39.164672,-86.536192
2015,2,3,Weekday,1600,2-Car,Non-incapacitating,UNSAFE BACKING,E LAW & N UNION,39.17215009,-86.50939602
2015,2,3,Weekday,1900,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,3RD & INDIANA,39.164448,-86.5268
2015,2,4,Weekday,200,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,18TH & DUNN,39.18021467,-86.5284
2015,2,4,Weekday,500,1-Car,No injury/unknown,OVERCORRECTING/OVERSTEERING,HEDRICK & SR46W,39.27775955,-86.67736536
2015,2,4,Weekday,900,2-Car,No injury/unknown,UNSAFE BACKING,ODELL,39.1264008,-86.52882926
2015,2,4,Weekday,900,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,E 11TH & WALNUT,39.17344,-86.520944
2015,2,4,Weekday,1000,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,E 9TH & N LINCOLN,39.170544,-86.530992
2015,2,4,Weekday,900,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,E ATWATER & S ARBUTUS,39.16838714,-86.51218011
2015,2,4,Weekday,700,2-Car,No injury/unknown,UNSAFE BACKING,N GRANT,39.17344,-86.529696
2015,2,4,Weekday,1200,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,SR37N & W 2ND,39.20370561,-86.53729248
2015,2,3,Weekday,1300,2-Car,No injury/unknown,IMPROPER TURNING,13TH & 709 N FEE (PARKING GARAGE),39.175152,-86.518992
2015,2,4,Weekday,1600,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,SR446S & SR46E,39.135648,-86.462
2015,2,4,Weekday,1600,3+ Cars,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,CONSITUTION & CURRY,39.15127024,-86.58262029
2015,2,4,Weekday,1500,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,S MULLER,39.16180998,-86.56743228
2015,2,4,Weekday,1600,2-Car,No injury/unknown,LEFT OF CENTER,LOST MANS & TREUSDALE,0,0
2015,2,4,Weekday,1900,2-Car,No injury/unknown,UNSAFE BACKING,COLLEGE & KIRKWOOD,39.16664,-86.5348
2015,2,4,Weekday,2000,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,BUICK CADILLAC & COLLEGE MALL,39.15816,-86.497792
2015,2,4,Weekday,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,RHORER & S WALNUT,39.12144,-86.526496
2015,2,5,Weekday,900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,N WALNUT & W 11TH,39.173248,-86.533488
2015,2,5,Weekday,1100,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,N WALNUT & SR4546W,39.186368,-86.5344
2015,2,5,Weekday,1100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,THIRTEENTH & WALNUT GROVE,39.17512767,-86.52103911
2015,2,5,Weekday,1100,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,S LIBERTY & W 3RD,39.16461021,-86.57910409
2015,2,5,Weekday,1600,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,7TH & JORDAN,39.168944,-86.516016
2015,2,5,Weekday,1400,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,LIBERTY & PRIVATE DRIVE,0,0
2015,2,5,Weekday,1600,3+ Cars,No injury/unknown,UNSAFE LANE MOVEMENT,3RD & GRANT,39.16464,-86.529728
2015,2,4,Weekday,1800,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,EAST THIRD,0,0
2015,2,5,Weekday,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,DIXIE & FAIRVIEW,39.156752,-86.540976
2015,2,5,Weekday,1800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,46 & DUNN,0,0
2015,2,5,Weekday,1800,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,LOST MANS & SHADOWOOD,0,0
2015,2,5,Weekday,400,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,CHAPEL HILL & SR446S,39.02893231,-86.408064
2015,2,4,Weekday,400,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,SR46E & TRAILWAY,39.16355934,-86.42589328
2015,2,6,Weekday,200,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,ST RD 46,39.1831654,-86.5114387
2015,2,6,Weekday,800,2-Car,No injury/unknown,UNSAFE BACKING,SOUTH COPPER BEACH,39.15565833,-86.57005816
2015,2,5,Weekday,400,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,2ND & DUNN,39.15500584,-86.52841016
2015,2,6,Weekday,800,3+ Cars,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,N ROGERS & W 7TH,39.168704,-86.538576
2015,2,6,Weekday,1000,2-Car,No injury/unknown,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,S COLLEGE,39.16115717,-86.53485253
2015,2,5,Weekday,2000,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,COLLEGE & KIRKWOOD,39.16664,-86.5348
2015,2,6,Weekday,1300,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E COTTAGE & WOODLAWN,0,0
2015,2,6,Weekday,1100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,OAK & SALE,39.232512,-86.626224
2015,2,6,Weekday,1400,2-Car,No injury/unknown,UNSAFE BACKING,S INDIANA,39.165648,-86.526848
2015,2,6,Weekday,1500,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,FULLERTON & SR37,39.122352,-86.5712
2015,2,6,Weekday,1600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,BARGE & S LEONARD SPRINGS,39.13579732,-86.582496
2015,2,6,Weekday,1800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,N CURRY & W WOODYARD,39.190672,-86.582992
2015,2,5,Weekday,1400,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,BROOKWOOD & HILLCREST,39.21400715,-86.60118534
2015,2,5,Weekday,2000,1-Car,Non-incapacitating,SPEED TOO FAST FOR WEATHER CONDITIONS,WEST ISON & WEST LEONARD SPRINGS,39.122352,-86.6056
2015,2,6,Weekday,1400,1-Car,Incapacitating,RAN OFF ROAD RIGHT,EAST RAMP CREEK & SOUTH SHIELDS RIDGE,39.083024,-86.472912
2015,2,5,Weekday,1000,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,SKIRVIN & SR45,39.22555741,-86.43851898
2015,2,7,Weekend,300,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,DUNN & SR37W,39.18363953,-86.5283432
2015,2,5,Weekday,400,1-Car,No injury/unknown,ROADWAY SURFACE CONDITION,S ROCKPORT & SR37S,39.11732296,-86.56671395
2015,2,7,Weekend,300,2-Car,Non-incapacitating,SPEED TOO FAST FOR WEATHER CONDITIONS,10TH,39.17164802,-86.50386024
2015,2,7,Weekend,1000,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,BLOOMFIELD & SR37N,39.2109486,-86.57295227
2015,2,7,Weekend,900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,N KINSER,39.18182568,-86.53778021
2015,2,7,Weekend,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,FORRESTER & OLCOTT,39.14021015,-86.49255976
2015,2,7,Weekend,1100,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,N ROGERS,39.165696,-86.538592
2015,2,7,Weekend,1400,2-Car,No injury/unknown,IMPROPER TURNING,E BURKS,39.15584,-86.506496
2015,2,1,Weekday,2100,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,ENDWRIGHT & SR46W,39.22402954,-86.61120295
2015,2,7,Weekend,1500,2-Car,No injury/unknown,UNSAFE BACKING,EAST 7TH,39.168752,-86.5436
2015,2,7,Weekend,2000,2-Car,No injury/unknown,CELL PHONE USAGE,ROCKPORT & W COUNTRY CLUB,39.136448,-86.548704
2015,2,7,Weekend,2100,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,N JORDAN,39.16733692,-86.51619253
2015,2,7,Weekend,2100,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,10TH & SUNRISE,39.17157993,-86.51249715
2015,2,1,Weekend,400,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,NORTH WALNUT,39.16893387,-86.53321838
2015,2,7,Weekend,100,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,INDIANA & THIRD,39.16430652,-86.52691309
2015,2,7,Weekend,1200,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,N FAIRVIEW & W 11TH,39.173152,-86.5408
2015,2,6,Weekday,900,Bus,No injury/unknown,UNSAFE BACKING,GATES,39.16889705,-86.57647803
2015,2,1,Weekend,900,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,SR45W,39.125312,-86.610496
2015,2,1,Weekend,1100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,2ND & LINCOLN,39.16144,-86.531056
2015,2,1,Weekend,1300,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,AUTO MALL & COVENANTER,39.1550532,-86.4960877
2015,2,7,Weekend,1600,1-Car,Non-incapacitating,ANIMAL/OBJECT IN ROADWAY,E BRYANTS CREEK & SR37N,39.334368,-86.5124
2015,2,7,Weekend,1300,1-Car,No injury/unknown,IMPROPER LANE USAGE,W VERNAL LOT 59,39.179248,-86.58292
2015,2,1,Weekend,1500,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,RAMP 14,0,0
2015,2,1,Weekend,1500,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,S HINDS & SR45W,39.099152,-86.652
2015,2,1,Weekend,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,KINSER & SR46W,39.186544,-86.537888
2015,2,1,Weekday,2000,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,37 & 3RD,39.164752,-86.573104
2015,2,1,Weekend,100,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,E BETHEL & N OLD SR 37,39.215344,-86.521392
2015,2,2,Weekday,700,1-Car,Incapacitating,RAN OFF ROAD RIGHT,ARLINGTON & MAPLE GROVE,39.20235537,-86.55888157
2015,2,2,Weekday,800,Bus,No injury/unknown,IMPROPER PASSING,INDIANA & THIRD,39.16430652,-86.52691309
2015,2,2,Weekday,1100,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,PATTERSON & ROGERS,39.15379018,-86.53875008
2015,2,2,Weekday,1100,2-Car,No injury/unknown,UNSAFE BACKING,N JACOB,39.16852154,-86.57362014
2015,2,2,Weekday,1000,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,7TH & ROGERS,39.168704,-86.538576
2015,2,2,Weekday,1100,Bus,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,3RD & INDIANA,39.164448,-86.5268
2015,3,2,Weekday,1800,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,ADAMS & ALLEN,39.15586017,-86.5505671
2015,3,3,Weekday,800,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,SO ROGERS & W 2ND,39.16152,-86.538592
2015,3,3,Weekday,800,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,JORDAN & READ N,39.16719055,-86.51600953
2015,3,3,Weekday,1100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,LONGVIEW & PETE ELLIS,39.166944,-86.495056
2015,3,2,Weekday,2200,1-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,GREEN & ROGERS,39.13126204,-86.53875987
2015,3,3,Weekday,1500,2-Car,No injury/unknown,UNSAFE BACKING,S ROCKPORT,39.14144,-86.543632
2015,3,3,Weekday,1700,1-Car,No injury/unknown,UNSAFE BACKING,JEFFERSON & TENTH,39.17163462,-86.50672396
2015,3,3,Weekday,1800,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E GRIMES & S WALNUT,39.15344,-86.5336
2015,3,2,Weekday,1400,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,NORTH KINSER,39.18714881,-86.53782472
2015,3,3,Weekday,1800,2-Car,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,2ND & ADAMS,39.160544,-86.5508
2015,3,3,Weekday,1500,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,KIRKWOOD & MADISON,39.166656,-86.537296
2015,3,3,Weekday,2100,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,10TH & CAMPBELL,39.17158999,-86.51394031
2015,3,3,Weekday,1000,2-Car,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,WINSLOW & XAVIER,39.13601987,-86.51343002
2015,2,7,Weekend,1000,3+ Cars,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,CHAMBERS & SR37N,39.32528608,-86.51651
2015,3,2,Weekday,1200,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,N BRYANTS CREEK & SR37N,39.33204816,-86.51427777
2015,3,2,Weekday,1400,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,S BURCH & W EVANS,39.079552,-86.666592
2015,3,4,Weekday,800,1-Car,No injury/unknown,,W THIRD,39.164337,-86.582344
2015,3,4,Weekday,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,45 46 & WALNUT,38.48634351,-86.541435
2015,3,4,Weekday,1700,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,N CURRY & W WOODYARD,39.190672,-86.582992
2015,3,4,Weekday,1700,3+ Cars,Non-incapacitating,SPEED TOO FAST FOR WEATHER CONDITIONS,11TH & INDIANA,39.17344,-86.527056
2015,3,4,Weekday,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,MATLOCK & SR46,39.18599938,-86.51983282
2015,3,4,Weekday,1800,2-Car,No injury/unknown,ROADWAY SURFACE CONDITION,W RICHLAND PLAZA,39.21656191,-86.59487865
2015,3,4,Weekday,1400,1-Car,Incapacitating,RAN OFF ROAD RIGHT,BANTA & W COUNTRY CLUB,39.136304,-86.544592
2015,3,4,Weekday,1700,3+ Cars,Incapacitating,ROADWAY SURFACE CONDITION,FRITZ & NORTH WALNUT,39.191248,-86.532896
2015,3,4,Weekday,600,1-Car,No injury/unknown,ROADWAY SURFACE CONDITION,NORTH KINSER & WEST 17TH,39.178992,-86.537792
2015,3,4,Weekday,1800,Bus,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,10TH & TULIP TREE,0,0
2015,3,4,Weekday,1800,2-Car,No injury/unknown,ROADWAY SURFACE CONDITION,3RD,39.16471159,-86.5719019
2015,3,4,Weekday,1600,Bus,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,JORDAN & TENTH,39.17209438,-86.51564949
2015,2,5,Weekday,1700,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,CHANDLER & MAIN,39.23376,-86.621888
2015,3,1,Weekday,1900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SALE & TEMPERANCE,39.23384,-86.624704
2015,3,4,Weekday,1600,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,17TH & JORDAN,39.178848,-86.51214665
2015,3,4,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,ELWREN & SR45W,39.107648,-86.643696
2015,3,4,Weekday,1800,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,ROCKPORT & STANSIFER,39.10749433,-86.57594304
2015,3,4,Weekday,1700,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,ALLEN & BLOOMFIELD,39.156144,-86.561296
2015,3,4,Weekday,1800,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,LANDMARK & W 3RD,39.16442983,-86.55630983
2015,3,4,Weekday,1800,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,ATWATER & HIGHLAND,39.16305989,-86.51773028
2015,3,4,Weekday,1000,2-Car,No injury/unknown,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,EAST 17TH,39.17906329,-86.5209221
2015,3,4,Weekday,1700,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,COUNTRYSIDE & ROCKPORT,39.136448,-86.548704
2015,3,4,Weekday,1800,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E 3RD & S GRANT,39.16464,-86.529728
2015,3,4,Weekday,1600,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,E 10TH & RANGE,39.171504,-86.495312
2015,3,4,Weekday,1800,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,3RD & ROSE,39.164352,-86.510944
2015,3,4,Weekday,1700,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,SMITHVILLE & SR37,39.16424,-86.480688
2015,3,4,Weekday,2100,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,LOIS & ROGERS,39.12984,-86.538496
2015,3,4,Weekday,1800,2-Car,No injury/unknown,ROADWAY SURFACE CONDITION,3RD & GRANT,39.16464,-86.529728
2015,3,4,Weekday,1600,Bus,No injury/unknown,FOLLOWING TOO CLOSELY,N COLLEGE & W 6TH,39.167648,-86.534784
2015,3,4,Weekday,1800,2-Car,No injury/unknown,RAN OFF ROAD RIGHT,E 17TH & N WALNUT,39.178944,-86.533392
2015,3,4,Weekday,1600,2-Car,No injury/unknown,ROADWAY SURFACE CONDITION,17TH & N KINSER,39.178992,-86.537792
2015,3,4,Weekday,1400,2-Car,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,E 3RD & S PARK RIDGE,39.16424,-86.476096
2015,3,4,Weekday,1700,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,E 7TH & N WASHINGTON,39.16864,-86.5324
2015,3,4,Weekday,1600,3+ Cars,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,E 7TH & N WASHINGTON,39.16864,-86.5324
2015,3,4,Weekday,1700,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,E 17TH & S WALNUT,39.178944,-86.533392
2015,3,4,Weekday,1800,1-Car,No injury/unknown,IMPROPER TURNING,COTTAGE & FORREST,0,0
2015,3,4,Weekday,1700,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,11TH & INDIANA,39.17344,-86.527056
2015,3,3,Weekday,900,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,LIBERTY,39.145264,-86.577616
2015,3,5,Weekday,1100,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SR37S,0,0
2015,3,5,Weekday,1100,2-Car,No injury/unknown,IMPROPER LANE USAGE,HENDERSON & SMITH,39.16280977,-86.52725011
2015,3,4,Weekday,1600,2-Car,No injury/unknown,UNSAFE SPEED,S OLD SR37 & W GORDON,0,0
2015,3,4,Weekday,1800,2-Car,No injury/unknown,UNSAFE SPEED,E BETHEL LANE & SR45,39.209952,-86.463392
2015,3,4,Weekday,1700,Bus,No injury/unknown,FOLLOWING TOO CLOSELY,CURRY & GIFFORD,39.156896,-86.582704
2015,3,4,Weekday,600,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,ADAMS & ALLEN,39.155952,-86.550592
2015,3,5,Weekday,1400,Bus,No injury/unknown,IMPROPER LANE USAGE,7TH & DUNN,39.16851014,-86.52825423
2015,3,5,Weekday,1400,2-Car,No injury/unknown,UNSAFE BACKING,519 W HOOSIER COURT,39.186048,-86.550976
2015,3,5,Weekday,1600,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,7TH & WASHINGTON,39.16864,-86.5324
